store_nbr,store_name,chain_name,store_state,target,total_orders,total_items,total_brands,total_sales,total_qty,avg_invoice_value,sales_per_order,qty_per_order,items_per_order,brands_per_order
26173,B C FOOD & PRODUCE CORP,ASSOCIATED GROCERS,NY,0,287,264,13,109767.3498,2200,61.25410145,382.4646334,7.665505226,0.919860627,0.045296167
26576,PIONEER 560-36145-PU,ASSOCIATED GROCERS,NJ,0,33,30,7,201831.8637,3693,3012.415876,6116.117082,111.9090909,0.909090909,0.212121212
16542,NASSAU PROVISIONS,ASSOCIATED GROCERS,NY,0,109,50,5,1061103.37,22601,8488.826958,9734.8933,207.3486239,0.458715596,0.04587156
26312,MET-TROPICAL SUN OF NJ,ASSOCIATED GROCERS,NJ,0,103,56,5,33681.7347,832,81.75178325,327.007133,8.077669903,0.54368932,0.048543689
26249,UNCLE GIUSEPPE'S,ASSOCIATED GROCERS,NY,0,231,203,20,74193.8167,1507,52.02932447,321.1853537,6.523809524,0.878787879,0.086580087
16569,COMPARE FRESH,ASSOCIATED GROCERS,NY,0,155,167,10,73884.4654,1428,67.16769582,476.6739703,9.212903226,1.077419355,0.064516129
26247,P/U ASSOCIATED DM ACCOUNT,ASSOCIATED GROCERS,NY,0,2,2,1,43552.08,900,21776.04,21776.04,450,1,0.5
26388,GG WOODMERE LLC,ASSOCIATED GROCERS,NY,0,107,142,7,93030.7751,2366,53.58915616,869.4464963,22.11214953,1.327102804,0.065420561
16255,ASSOCIATED FRESH,ASSOCIATED GROCERS,NY,0,160,254,17,66725.9001,1340,67.39989909,417.0368756,8.375,1.5875,0.10625
26342,MET-131 DRIGGS SPMKT,ASSOCIATED GROCERS,NY,0,234,97,12,78912.3522,1680,75.80437291,337.2322744,7.179487179,0.414529915,0.051282051
16524,SUPREMO FOOD MARKET,ASSOCIATED GROCERS,PA,0,44,111,9,15196.3925,352,43.79363833,345.3725568,8,2.522727273,0.204545455
16123,FOODTOWN #622,ASSOCIATED GROCERS,NY,0,7,27,3,7310.5278,100,208.8722229,1044.361114,14.28571429,3.857142857,0.428571429
16159,SCOTTY'S MARKETPLACE,ASSOCIATED GROCERS,NY,0,63,76,10,13864.773,257,60.54486026,220.0757619,4.079365079,1.206349206,0.158730159
16502,LA PLACITA SUPERMARKET,ASSOCIATED GROCERS,NJ,0,12,20,6,3532.5648,61,121.8125793,294.3804,5.083333333,1.666666667,0.5
16133,ANTILLANA,ASSOCIATED GROCERS,NY,0,101,115,8,32622.8508,650,61.0914809,322.9985228,6.435643564,1.138613861,0.079207921
26179,GOURMET GLATT EMPORIUM INC,ASSOCIATED GROCERS,NY,0,188,143,7,317159.4065,4980,171.2523793,1687.01812,26.4893617,0.760638298,0.037234043
26080,AMANA FOOD CORP.,ASSOCIATED GROCERS,NY,0,118,167,9,59467.869,1183,65.42119802,503.9649915,10.02542373,1.415254237,0.076271186
16580,7 MEAT CORP,ASSOCIATED GROCERS,NY,0,39,200,12,18619.3788,370,51.72049667,477.4199692,9.487179487,5.128205128,0.307692308
16242,LINCOLN MARKET,ASSOCIATED GROCERS,NY,0,163,217,14,54903.7662,1189,48.28827282,336.8329215,7.294478528,1.331288344,0.085889571
16135,MET FRESH,ASSOCIATED GROCERS,NY,0,133,176,13,47231.9529,909,55.76381688,355.1274654,6.834586466,1.323308271,0.097744361
16461,LINDEN MARKET,ASSOCIATED GROCERS,NY,0,13,109,7,8933.9051,138,65.69047868,687.2234692,10.61538462,8.384615385,0.538461538
16116,EXTRA SUPERMARKET,ASSOCIATED GROCERS,NJ,0,7,23,5,2933.0768,54,112.8106462,419.0109714,7.714285714,3.285714286,0.714285714
26341,PIO-051 COLUMBUS FOODS INC,ASSOCIATED GROCERS,NY,0,213,215,19,76785.993,1640,56.04817007,360.4976197,7.699530516,1.009389671,0.089201878
16555,CHANDI SUPERMARKET,ASSOCIATED GROCERS,PA,0,19,43,5,4900.27,88,55.68488636,257.9089474,4.631578947,2.263157895,0.263157895
16177,MAHARAJA FARMERS MARKET,ASSOCIATED GROCERS,NY,0,2,6,3,524.6524,10,74.95034286,262.3262,5,3,1.5
16521,SUPREMO FOOD MARKET,ASSOCIATED GROCERS,NJ,0,43,99,8,22754.3599,413,91.75145121,529.1711605,9.604651163,2.302325581,0.186046512
26586,C & F FOOD CORP,ASSOCIATED GROCERS,NY,0,36,118,6,17187.6242,327,63.42296753,477.4340056,9.083333333,3.277777778,0.166666667
16343,UNCLE GIUSEPPES,ASSOCIATED GROCERS,NJ,0,94,118,15,24043.1486,448,57.51949426,255.7781766,4.765957447,1.255319149,0.159574468
26132,FIFTH TOWER GROCERY,ASSOCIATED GROCERS,NY,0,59,106,6,34800.9085,676,72.95787945,589.8459068,11.45762712,1.796610169,0.101694915
16483,SUPER PIONEER,ASSOCIATED GROCERS,NY,0,23,117,8,12119.602,245,49.87490535,526.9392174,10.65217391,5.086956522,0.347826087
16412,UNCLE GIUSEPPES,ASSOCIATED GROCERS,NJ,0,102,150,17,25272.7313,505,54.23332897,247.7718755,4.950980392,1.470588235,0.166666667
26180,OFFICE ACCOUNT,ASSOCIATED GROCERS,NY,0,4,6,1,728.5819,29,80.95354444,182.145475,7.25,1.5,0.25
16413,UNCLE GIUSEPPE'S,ASSOCIATED GROCERS,NY,0,136,139,14,51528.9639,998,59.16069334,378.8894404,7.338235294,1.022058824,0.102941176
26158,H & H VENTURES (CEDAR MARKET),ASSOCIATED GROCERS,NJ,0,84,148,8,62654.2856,1241,65.88252955,745.8843524,14.77380952,1.761904762,0.095238095
16161,FOODTOWN,ASSOCIATED GROCERS,NY,0,40,99,20,10931.1991,263,71.91578355,273.2799775,6.575,2.475,0.5
16373,MET FRESH,ASSOCIATED GROCERS,NJ,0,67,81,7,17552.5061,333,53.02871934,261.977703,4.970149254,1.208955224,0.104477612
16498,MET FRESH,ASSOCIATED GROCERS,NY,0,158,175,14,46244.1476,985,49.14362125,292.6844785,6.234177215,1.107594937,0.088607595
16456,ASSOCIATED,ASSOCIATED GROCERS,NY,0,97,127,8,35829.5171,745,50.75002422,369.3764649,7.680412371,1.309278351,0.082474227
16454,WESTERN BEEF,ASSOCIATED GROCERS,NY,0,171,181,11,57837.2392,928,69.34920767,338.229469,5.426900585,1.058479532,0.064327485
26127,G & L MEAT CORP,ASSOCIATED GROCERS,NY,0,1,2,1,97.7449,2,48.87245,97.7449,2,2,1
16333,ASSOCIATED FRESH,ASSOCIATED GROCERS,NY,0,35,122,7,16556.2941,352,47.85056098,473.0369743,10.05714286,3.485714286,0.2
16189,MET FRESH,ASSOCIATED GROCERS,NJ,0,71,102,9,26928.8876,558,54.18287243,379.280107,7.85915493,1.436619718,0.126760563
26104,LA JOYA FOOD MARKET CORP,ASSOCIATED GROCERS,NY,0,94,150,7,36447.7195,764,49.12091577,387.7416968,8.127659574,1.595744681,0.074468085
16241,NN MEAT MARKET LLC,ASSOCIATED GROCERS,NY,0,16,41,5,9099.0508,172,71.64606929,568.690675,10.75,2.5625,0.3125
26434,ASSOCIATED FOOD SERV.,ASSOCIATED GROCERS,NJ,0,130,64,5,2637986.763,46514,18577.37157,20292.20587,357.8,0.492307692,0.038461538
16520,SUPREMO FOOD MARKET,ASSOCIATED GROCERS,NJ,0,63,100,8,30901.2504,551,136.1288564,490.4960381,8.746031746,1.587301587,0.126984127
26319,KISMA CORP,ASSOCIATED GROCERS,NY,0,31,89,9,13853.7019,276,60.23348652,446.8936097,8.903225806,2.870967742,0.290322581
16391,WESTERN BEEF STR# 036,ASSOCIATED GROCERS,NY,0,199,207,9,128068.3565,2131,69.60236766,643.5595804,10.70854271,1.040201005,0.045226131
26072,GOLDEN MANGO AMER CORP,ASSOCIATED GROCERS,NY,0,30,42,5,8963.887,172,109.3156951,298.7962333,5.733333333,1.4,0.166666667
16384,WESTERN BEEF STR# 014,ASSOCIATED GROCERS,NY,1,232,254,11,124972.6402,2007,72.57412323,538.6751733,8.650862069,1.094827586,0.047413793
16572,FOOD CITY,ASSOCIATED GROCERS,NY,1,143,267,18,79494.6751,1601,57.43834906,555.9068189,11.1958042,1.867132867,0.125874126
26130,333 J+M FOOD CORP.,ASSOCIATED GROCERS,NY,0,141,271,21,51761.7077,1090,52.49666095,367.1043099,7.730496454,1.921985816,0.14893617
16179,LINCOLN MARKET,ASSOCIATED GROCERS,NY,0,177,166,10,62284.9002,1432,44.87384741,351.8920915,8.09039548,0.937853107,0.056497175
16551,YORK MARKET,ASSOCIATED GROCERS,PA,0,23,33,5,5134.7578,95,56.42590989,223.2503391,4.130434783,1.434782609,0.217391304
16323,LIVOTI'S OLD WORLD MARKET,ASSOCIATED GROCERS,NJ,0,12,25,6,1625.1342,33,50.78544375,135.42785,2.75,2.083333333,0.5
16380,WESTERN BEEF STR# 001,ASSOCIATED GROCERS,NY,0,151,265,12,62366.8637,1039,69.29651522,413.0255874,6.880794702,1.754966887,0.079470199
16433,FOOD GARDEN MARKET,ASSOCIATED GROCERS,NY,0,52,105,23,15360.9093,356,44.26775014,295.4021019,6.846153846,2.019230769,0.442307692
26185,GLENDA FOOD CORP.,ASSOCIATED GROCERS,NY,0,167,170,13,83747.0386,1766,60.68625986,501.4792731,10.5748503,1.017964072,0.077844311
16440,SUPER NATURAL & PRODUCE II,ASSOCIATED GROCERS,PA,0,2,10,4,662.0995,12,60.19086364,331.04975,6,5,2
16564,YF SUPERMARKET,ASSOCIATED GROCERS,PA,0,7,31,5,3245.6837,68,62.41699423,463.6691,9.714285714,4.428571429,0.714285714
16513,PARROT SUPERMARKET,ASSOCIATED GROCERS,NY,0,31,55,13,3179.7564,83,38.31031807,102.5727871,2.677419355,1.774193548,0.419354839
26054,FAYER'S MARKET INC,ASSOCIATED GROCERS,NJ,0,22,58,5,7684.7357,159,68.61371161,349.3061682,7.227272727,2.636363636,0.227272727
16529,SUPREME FOOD MARKET,ASSOCIATED GROCERS,PA,0,63,151,9,56157.9068,1047,62.6063621,891.395346,16.61904762,2.396825397,0.142857143
16556,SAVE A LOT,ASSOCIATED GROCERS,NY,0,1,3,1,2280.6168,42,760.2056,2280.6168,42,3,1
16591,EXTRA JUMBO BY ANTILLANA,ASSOCIATED GROCERS,NY,0,86,190,9,41879.0219,872,52.02362969,486.9653709,10.13953488,2.209302326,0.104651163
16206,ASSOCIATED,ASSOCIATED GROCERS,NY,0,100,110,6,38410.5924,795,48.37606096,384.105924,7.95,1.1,0.06
16434,COMPARE FRESH,ASSOCIATED GROCERS,NY,0,84,111,5,52270.1036,1062,63.05199469,622.2631381,12.64285714,1.321428571,0.05952381
16581,SUPREME FOOD,ASSOCIATED GROCERS,RI,0,4,26,4,1883.0078,33,60.7421871,470.75195,8.25,6.5,1
26006,PIONEER (PICK UP),ASSOCIATED GROCERS,NY,0,5,13,2,101085.0616,1914,7775.773969,20217.01232,382.8,2.6,0.4
26137,GUINTAS WAREHOUSE,ASSOCIATED GROCERS,NY,0,22,20,2,268454.3242,5330,12202.46928,12202.46928,242.2727273,0.909090909,0.090909091
26597,STATEN ISLAND MET FOOD,ASSOCIATED GROCERS,NY,0,244,253,11,96994.0532,1917,53.64715332,397.5166115,7.856557377,1.036885246,0.045081967
16202,TEJADA MEAT CORP,ASSOCIATED GROCERS,NY,0,170,222,8,86210.4087,1755,60.03510355,507.1200512,10.32352941,1.305882353,0.047058824
16288,FOOD UNIVERSE,ASSOCIATED GROCERS,NY,0,17,119,11,8108.0921,172,49.43958598,476.9465941,10.11764706,7,0.647058824
16344,ANTILLANA MEAT MARKET,ASSOCIATED GROCERS,NY,0,35,20,4,6340.6464,105,64.04693333,181.1613257,3,0.571428571,0.114285714
16395,WESTERN BEEF STR# 046,ASSOCIATED GROCERS,NY,0,163,156,7,79941.9371,1345,65.15235297,490.4413319,8.251533742,0.957055215,0.042944785
26159,FRANCO FOOD CORP.,ASSOCIATED GROCERS,NY,0,273,205,9,130038.1862,2672,79.29157695,476.3303524,9.787545788,0.750915751,0.032967033
16534,ASG GOOD NEIGHBOR / NLM MARKETING,ASSOCIATED GROCERS,NJ,0,4,1,1,183.7145,7,45.928625,45.928625,1.75,0.25,0.25
26502,MET-FERRY FOOD CORP,ASSOCIATED GROCERS,NJ,0,63,92,5,14601.681,293,50.52484775,231.7727143,4.650793651,1.46031746,0.079365079
26139,WEST EAST FOOD CORP,ASSOCIATED GROCERS,NY,0,219,209,7,76768.4316,1580,62.77059002,350.5407836,7.214611872,0.9543379,0.03196347
16191,ANTILLANA SUPER FOODS,ASSOCIATED GROCERS,NY,0,25,121,8,10901.8139,212,52.66576763,436.072556,8.48,4.84,0.32
16390,WESTERN BEEF STR# 035,ASSOCIATED GROCERS,NY,0,284,274,9,172961.8523,3032,69.37900213,609.0206067,10.67605634,0.964788732,0.031690141
26190,POLMOST FOOD CORP,ASSOCIATED GROCERS,NY,0,150,134,19,31799.1016,809,46.42204613,211.9940107,5.393333333,0.893333333,0.126666667
16579,SHOP FRESH FOOD MARKETPLACE,ASSOCIATED GROCERS,NY,0,121,155,9,53230.9711,1068,60.97476644,439.925381,8.826446281,1.280991736,0.074380165
26195,ROCK SUPERMARKET CORP,ASSOCIATED GROCERS,NY,0,139,175,9,78225.3693,1526,74.71381977,562.772441,10.97841727,1.258992806,0.064748201
16468,SUNNY FARMS,ASSOCIATED GROCERS,NY,0,10,100,8,7312.1161,141,56.24704692,731.21161,14.1,10,0.8
26263,GOURMET GLATT,ASSOCIATED GROCERS,NJ,0,59,56,5,349361.5241,4574,3839.137627,5921.381764,77.52542373,0.949152542,0.084745763
26032,1029 FOOD PLAZA CORP,ASSOCIATED GROCERS,NY,0,48,90,5,16389.3047,315,54.81372809,341.4438479,6.5625,1.875,0.104166667
16571,COMPARE,ASSOCIATED GROCERS,NY,0,186,179,10,91571.0023,1783,69.74181439,492.3172167,9.586021505,0.962365591,0.053763441
16514,SHOP FRESH FOOD MARKETPLACE,ASSOCIATED GROCERS,NY,0,194,182,10,84172.2855,1713,59.73902449,433.8777603,8.829896907,0.93814433,0.051546392
16205,FRUIT TREE,ASSOCIATED GROCERS,NY,0,7,11,4,1488.082,33,87.53423529,212.5831429,4.714285714,1.571428571,0.571428571
16167,MET FRESH,ASSOCIATED GROCERS,NY,0,162,152,9,89442.6935,1675,67.86243816,552.115392,10.33950617,0.938271605,0.055555556
16560,ASSOCIATED,ASSOCIATED GROCERS,NY,0,48,139,13,18820.8578,370,53.77387943,392.1012042,7.708333333,2.895833333,0.270833333
16244,EXTRA JUMBO,ASSOCIATED GROCERS,NY,0,76,126,7,28203.0434,564,51.27826073,371.0926763,7.421052632,1.657894737,0.092105263
26101,PIONEER (PICK UP),ASSOCIATED GROCERS,FL,0,4,2,1,104466.4535,2159,26116.61338,26116.61338,539.75,0.5,0.25
16176,MAHARAJA FARMERS MARKET,ASSOCIATED GROCERS,NY,0,1,3,1,325.8024,6,108.6008,325.8024,6,3,1
16339,B'MAGGIOS,ASSOCIATED GROCERS,NY,0,10,18,6,1497.1028,30,68.05012727,149.71028,3,1.8,0.6
16504,LINCOLN MARKET,ASSOCIATED GROCERS,NY,0,215,264,29,64673.7266,1337,48.99524742,300.8080307,6.218604651,1.227906977,0.134883721
26120,PARK SLOPE FOOD & MARKET CORP,ASSOCIATED GROCERS,NY,0,236,269,20,109683.3725,2189,58.49779867,464.760053,9.275423729,1.139830508,0.084745763
16585,BROOKLYN FARE,ASSOCIATED GROCERS,NY,0,4,42,8,2077.6462,43,48.31735349,519.41155,10.75,10.5,2
16247,TRIBECA FARM VILLAGE,ASSOCIATED GROCERS,NY,0,20,85,9,9972.939,196,53.04754787,498.64695,9.8,4.25,0.45
26242,UNCLE GIUSEPPE'S,ASSOCIATED GROCERS,NY,0,148,145,14,46123.0891,891,52.53199214,311.6424939,6.02027027,0.97972973,0.094594595
16383,WESTERN BEEF STR# 012,ASSOCIATED GROCERS,NY,0,253,251,9,153724.3123,2471,76.25213904,607.6059775,9.766798419,0.992094862,0.035573123
26119,EXTRA SUPERMARKET,ASSOCIATED GROCERS,NJ,0,7,10,3,5439.4614,70,388.5329571,777.0659143,10,1.428571429,0.428571429
16538,PROSPECT MARKET,ASSOCIATED GROCERS,NY,0,136,86,14,32277.9123,667,51.56216022,237.3375904,4.904411765,0.632352941,0.102941176
16273,BEST FARMS,ASSOCIATED GROCERS,NY,1,104,140,10,22008.9549,451,59.00524102,211.6245663,4.336538462,1.346153846,0.096153846
26060,A & E SUPERMARKET,ASSOCIATED GROCERS,CT,0,57,75,6,15031.5586,351,49.44591645,263.7115544,6.157894737,1.315789474,0.105263158
26302,J VASQUEZ MEAT CORP.,ASSOCIATED GROCERS,NY,0,88,210,18,23687.3309,535,45.64032929,269.1742148,6.079545455,2.386363636,0.204545455
26474,F&N FOOD CORP,ASSOCIATED GROCERS,NJ,1,68,71,7,27769.6243,571,87.05211379,408.3768279,8.397058824,1.044117647,0.102941176
16554,JMC FRESH FOODS CORP,ASSOCIATED GROCERS,NY,0,49,148,11,27079.7059,545,52.27742452,552.6470592,11.12244898,3.020408163,0.224489796
16292,KEY FOOD,ASSOCIATED GROCERS,NY,0,17,44,10,2892.6735,82,43.17423134,170.1572647,4.823529412,2.588235294,0.588235294
26575,MET FOODS 560-43562-PU,ASSOCIATED GROCERS,NJ,0,35,45,7,173154.6345,3579,2838.600566,4947.275271,102.2571429,1.285714286,0.2
26283,FRUIT TREE FARM INC,ASSOCIATED GROCERS,NY,0,204,129,8,91525.0079,1747,109.3488744,448.6519995,8.56372549,0.632352941,0.039215686
16400,WESTERN BEEF STR# 064,ASSOCIATED GROCERS,NY,0,158,196,11,69643.1669,1162,65.6391771,440.7795373,7.35443038,1.240506329,0.069620253
26099,MET (PICK UP),ASSOCIATED GROCERS,FL,0,15,11,4,319363.3197,5811,17742.40665,21290.88798,387.4,0.733333333,0.266666667
16186,THE GARDEN FOOD MARKET,ASSOCIATED GROCERS,NY,0,73,107,12,25930.3113,526,49.29716977,355.2097438,7.205479452,1.465753425,0.164383562
26206,318 FOODS INC,ASSOCIATED GROCERS,NY,0,3,3,1,218.0909,4,54.522725,72.69696667,1.333333333,1,0.333333333
16143,PIONEER FRESH,ASSOCIATED GROCERS,NY,0,2,25,3,1135.2404,31,36.62065806,567.6202,15.5,12.5,1.5
26145,CITY SUPERMARKET LLC,ASSOCIATED GROCERS,NJ,0,12,17,3,4406.7086,76,209.8432667,367.2257167,6.333333333,1.416666667,0.25
16387,WESTERN BEEF STR# 020,ASSOCIATED GROCERS,NY,0,213,191,7,106707.7208,1670,75.51855683,500.975215,7.840375587,0.896713615,0.03286385
16355,MET FRESH,ASSOCIATED GROCERS,NY,0,155,211,18,57093.0976,1213,55.10916757,368.3425652,7.825806452,1.361290323,0.116129032
16262,UNCLE GIUSEPPE'S,ASSOCIATED GROCERS,NY,0,169,137,12,46774.3363,908,53.88748422,276.7712207,5.372781065,0.810650888,0.071005917
16559,COMPARE SUPERMARKET,ASSOCIATED GROCERS,NJ,0,95,113,6,42108.2587,800,64.09171796,443.2448284,8.421052632,1.189473684,0.063157895
16119,MET FRESH BUSHWICK MARKET,ASSOCIATED GROCERS,NY,0,120,194,11,43489.3225,870,55.32992684,362.4110208,7.25,1.616666667,0.091666667
16322,LIVOTI'S OLD WORLD MARKET,ASSOCIATED GROCERS,NJ,0,49,48,8,11403.3143,235,49.15221681,232.7207,4.795918367,0.979591837,0.163265306
16382,WESTERN BEEF STR# 010,ASSOCIATED GROCERS,NY,0,333,247,9,238351.8697,4168,74.78878874,715.7713805,12.51651652,0.741741742,0.027027027
16533,ASSOCIATED FRESH,ASSOCIATED GROCERS,NY,0,113,201,12,38201.0134,789,53.42799077,338.0620655,6.982300885,1.778761062,0.10619469
16293,KEY FOOD,ASSOCIATED GROCERS,NY,0,18,68,8,4921.0519,104,60.75372716,273.3917722,5.777777778,3.777777778,0.444444444
16393,WESTERN BEEF STR# 045,ASSOCIATED GROCERS,NY,0,173,189,7,68796.6656,1059,72.41754274,397.6685873,6.121387283,1.092485549,0.040462428
16578,ASSOCIATED FRESH,ASSOCIATED GROCERS,NY,0,100,173,12,43636.5303,832,62.51651905,436.365303,8.32,1.73,0.12
26470,VILLAGE BARN,ASSOCIATED GROCERS,NY,0,92,112,12,24343.154,539,45.41633209,264.5995,5.858695652,1.217391304,0.130434783
16525,SUPER FOODS,ASSOCIATED GROCERS,NJ,0,34,66,5,9235.8216,164,66.92624348,271.6418118,4.823529412,1.941176471,0.147058824
26240,UNCLE GIUSEPPE'S,ASSOCIATED GROCERS,NY,0,71,88,10,21795.8393,406,57.35747184,306.9836521,5.718309859,1.23943662,0.14084507
16532,MET FRESH,ASSOCIATED GROCERS,NY,0,148,201,11,50941.2136,1054,52.40865597,344.1973892,7.121621622,1.358108108,0.074324324
26498,MET-FOOD CONNECT LTD 2,ASSOCIATED GROCERS,NY,0,260,258,14,117483.2193,2227,64.51577117,451.8585358,8.565384615,0.992307692,0.053846154
26381,SCATURRO 008,ASSOCIATED GROCERS,NY,0,143,151,10,49028.2912,945,62.29770165,342.8551832,6.608391608,1.055944056,0.06993007
16385,WESTERN BEEF STR# 016,ASSOCIATED GROCERS,NY,0,33,114,7,10851.4726,244,44.65626584,328.832503,7.393939394,3.454545455,0.212121212
16256,ASSOCIATED FRESH,ASSOCIATED GROCERS,NY,0,109,173,10,35171.9798,671,63.25895647,322.6787138,6.155963303,1.587155963,0.091743119
26369,P/U GIO CORP MET,ASSOCIATED GROCERS,NY,0,6,3,1,64620.864,1302,9231.552,10770.144,217,0.5,0.166666667
16577,ASSOCIATED,ASSOCIATED GROCERS,NY,0,68,159,9,37810.5003,725,57.72595466,556.0367691,10.66176471,2.338235294,0.132352941
16153,SHOP FRESH FOOD MARKET,ASSOCIATED GROCERS,NY,0,37,105,9,17047.3404,328,67.38079209,460.7389297,8.864864865,2.837837838,0.243243243
16516,SUPREMO FOOD MARKET,ASSOCIATED GROCERS,NJ,0,33,52,7,7973.1267,158,76.66467981,241.6099,4.787878788,1.575757576,0.212121212
16509,ASSOCIATED,ASSOCIATED GROCERS,NY,0,131,112,10,17216.5124,400,43.14915388,131.4237588,3.053435115,0.854961832,0.076335878
26175,M & N GROCERS INC.,ASSOCIATED GROCERS,NY,0,23,13,4,8099.216,145,58.26774101,352.1398261,6.304347826,0.565217391,0.173913043
16218,TOP TOMATO,ASSOCIATED GROCERS,NY,0,49,74,8,10266.7879,225,57.67858371,209.5262837,4.591836735,1.510204082,0.163265306
26123,CITY SUPERMARKET 2 LLC,ASSOCIATED GROCERS,NJ,0,1,1,0,1078.9057,1,1078.9057,1078.9057,1,1,0
16443,SUPER NATURAL & FRESH PRODUCE IV,ASSOCIATED GROCERS,PA,0,1,2,1,139.0496,2,69.5248,139.0496,2,2,1
26359,BIG FAMILY MEAT & PRODUCE,ASSOCIATED GROCERS,NJ,0,111,101,6,61524.1408,1299,76.33268089,554.2715387,11.7027027,0.90990991,0.054054054
16299,EL MERCHADO,ASSOCIATED GROCERS,NJ,0,20,67,6,5271.9719,101,53.79563163,263.598595,5.05,3.35,0.3
16466,SAVE A LOT,ASSOCIATED GROCERS,CT,0,3,3,1,4286.3948,72,476.2660889,1428.798267,24,1,0.333333333
16430,ASSOCIATED,ASSOCIATED GROCERS,NY,0,182,155,10,66374.5285,1360,54.80968497,364.6952115,7.472527473,0.851648352,0.054945055
26253,UNCLE GIUSEPPE'S,ASSOCIATED GROCERS,NJ,0,200,187,13,77783.3113,1578,50.60722921,388.9165565,7.89,0.935,0.065
26323,MURAD FOOD CORP,ASSOCIATED GROCERS,NY,0,73,212,9,54646.6517,1002,65.13307712,748.5842699,13.7260274,2.904109589,0.123287671
16190,JUNIATA SUPERMARKET,ASSOCIATED GROCERS,PA,0,137,163,8,73536.0586,1318,78.56416517,536.7595518,9.620437956,1.189781022,0.058394161
16397,WESTERN BEEF STR# 048,ASSOCIATED GROCERS,NY,0,359,267,9,246066.7387,4201,70.14445231,685.4226705,11.70194986,0.743732591,0.025069638
26148,LINCOLN MARKET,ASSOCIATED GROCERS,NY,0,258,216,15,100833.4062,1996,59.31376835,390.8271558,7.736434109,0.837209302,0.058139535
26144,JKJ CORP.,ASSOCIATED GROCERS,NY,0,53,78,7,19354.2666,429,50.27082234,365.1748415,8.094339623,1.471698113,0.132075472
16174,ANTILLANA SUPERFOOD MEAT CORP.,ASSOCIATED GROCERS,NY,0,14,60,5,6056.6163,110,55.56528716,432.61545,7.857142857,4.285714286,0.357142857
16523,SUPREMO FOOD MARKET,ASSOCIATED GROCERS,PA,0,66,164,8,33328.9071,630,65.99783584,504.9834409,9.545454545,2.484848485,0.121212121
16178,PROSPECT MARKET,ASSOCIATED GROCERS,NY,0,70,91,12,23446.2473,429,60.11858282,334.94639,6.128571429,1.3,0.171428571
26539,99 JOHNS MARKETPLACE,ASSOCIATED GROCERS,NY,0,131,171,13,53782.6584,1187,47.09514746,410.5546443,9.061068702,1.305343511,0.099236641
16424,LA NUEVA MEAT & PRODUCE SUPERMARKET,ASSOCIATED GROCERS,CT,0,39,42,4,15680.5459,312,83.40715904,402.0652795,8,1.076923077,0.102564103
26506,PIO-660 BETTER FRUIT,ASSOCIATED GROCERS,NY,0,123,154,15,46501.8618,997,47.98953746,378.0639171,8.105691057,1.25203252,0.12195122
26231,NICK & JULIO INC,ASSOCIATED GROCERS,NY,0,110,175,7,45198.0957,871,58.17000734,410.8917791,7.918181818,1.590909091,0.063636364
26166,EXTRA SUPERMARKET,ASSOCIATED GROCERS,NJ,0,35,66,6,14343.6601,252,157.6226385,409.81886,7.2,1.885714286,0.171428571
26031,EL AGUILA MINI MARKET,ASSOCIATED GROCERS,NY,0,11,30,7,3010.3898,59,51.02355593,273.6718,5.363636364,2.727272727,0.636363636
26540,JUBILEE MARKET,ASSOCIATED GROCERS,NY,0,153,212,22,41760.5136,981,42.74361679,272.9445333,6.411764706,1.385620915,0.14379085
16539,MET FRESH,ASSOCIATED GROCERS,NJ,0,31,69,8,8401.2455,157,57.15132993,271.0079194,5.064516129,2.225806452,0.258064516
16399,WESTERN BEEF STR# 062,ASSOCIATED GROCERS,NY,0,254,250,10,176780.6405,3088,67.91419151,695.9867736,12.15748031,0.984251969,0.039370079
16172,GOURMET FRESH,ASSOCIATED GROCERS,NY,0,43,147,13,16733.5042,327,60.40976245,389.1512605,7.604651163,3.418604651,0.302325581
26322,NASEB FOODS INC.,ASSOCIATED GROCERS,NY,0,268,253,17,90485.073,1958,49.5537092,337.6308694,7.305970149,0.944029851,0.063432836
26303,MET-VEIPAS FD PLAZA CP,ASSOCIATED GROCERS,NY,0,156,193,11,59040.7116,1191,50.63525866,378.4661,7.634615385,1.237179487,0.070512821
16459,ANTILLANA SUPER FOOD MARKETPLACE,ASSOCIATED GROCERS,NY,1,203,195,10,95837.6031,1973,57.45659658,472.1064192,9.719211823,0.960591133,0.049261084
16541,COMPARE,ASSOCIATED GROCERS,NY,0,103,140,8,47073.9145,944,74.72049921,457.0282961,9.165048544,1.359223301,0.077669903
26092,PREPARATE CORP,ASSOCIATED GROCERS,NY,1,167,229,10,91047.0374,1677,97.16866318,545.1918407,10.04191617,1.371257485,0.05988024
